Name,Director,Rating,Genre,Writer,Actor1,Actor2,Actor3,Production,IMDB_Rating,IMDB_Votes,Metascore,Tomato_Meter,Tomato_Rating,Tomato_Review,Tomato_Fresh,Tomato_Rotten,Tomato_User_Rating,Tomato_User_Review,Budget,BoxOffice_Income,#VALUE!,
Burn_After_Reading,Ethan_Coen,-0.186793297,0.020052986,Joel_Coen,George_Clooney,Frances_McDormand,Brad_Pitt,Focus_Features,7,187947,63,78,3.3,225,176,49,3.3,183180,37000000,60300000,1.62972973,
Mesrine:_Killer_Instinct,Jean-Franois_Richet,-0.186793297,0.137533588,Jacques_Mesrine,Vincent_Cassel,Ccile_De_France,Grard_Depardieu,Music_Box_Films,7.6,20183,71,82,3.8,68,56,12,3.8,20025,40000000,11000000,0.275,
Harold_&_Kumar_Escape_from_Guantanamo_Bay,Jon_Hurwitz,-0.186793297,0.547295553,Jon_Hurwitz,John_Cho,Kal_Penn,Rob_Corddry,Warner_Bros._Pictures,6.6,93446,57,53,3.4,132,70,62,3.4,376362,12000000,38100000,3.175,
The_Rocker,Peter_Cattaneo,0.139889589,0.020052986,Maya_Forbes,Rainn_Wilson,Christina_Applegate,Teddy_Geiger,Fox_Atomic,6.1,26866,53,41,3.1,123,51,72,3.1,43575,15000000,6300000,0.42,
Four_Christmases,Seth_Gordon,0.139889589,0.020052986,Matt_Allen,Vince_Vaughn,Reese_Witherspoon,Robert_Duvall,New_Line_Cinema,5.6,37580,41,25,3.2,143,36,107,3.2,252984,80000000,120100000,1.50125,
Kung_Fu_Panda,Mark_Osborne,0.56586367,0.317528821,Jonathan_Aibel,Jack_Black,Dustin_Hoffman,Angelina_Jolie,Paramount_Pictures,7.6,200383,73,87,3.9,174,152,22,3.9,577917,130000000,215400000,1.656923077,
Stop-Loss,Kimberly_Peirce,-0.186793297,-0.221322916,Mark_Richard,Ryan_Phillippe,Joseph_Gordon-Levitt,Rob_Brown,Paramount_Pictures,6.5,15465,61,65,2.5,139,90,49,2.5,747645,25000000,10800000,0.432,
Eagle_Eye,D.J._Caruso,0.139889589,0.137533588,John_Glenn,Shia_LaBeouf,Michelle_Monaghan,Rosario_Dawson,Paramount_Pictures,6.6,121926,43,26,3.6,179,47,132,3.6,305305,80000000,101100000,1.26375,
Igor,Anthony_Leondis,0.56586367,0.317528821,Chris_McKenna,John_Cusack,Myleene_Klass,Robin_Walsh,MGM,6,16141,40,36,3,90,32,58,3,81971,25000000,19400000,0.776,
Madagascar:_Escape_2_Africa,Tom_McGrath,0.56586367,0.317528821,Etan_Cohen,Ben_Stiller,Chris_Rock,David_Schwimmer,Paramount_Pictures,6.7,91577,61,64,3.6,150,96,54,3.6,363126,150000000,180000000,1.2,
Choke,Clark_Gregg,-0.186793297,0.020052986,Clark_Gregg,Kathryn_Alexander,Teodorina_Bello,Kate_Blumberg,Fox_Searchlight,6.5,24572,47,54,3.2,138,74,64,3.2,34558,3400000,2800000,0.823529412,
Body_of_Lies,Ridley_Scott,-0.186793297,0.137533588,William_Monahan,Leonardo_DiCaprio,Russell_Crowe,Mark_Strong,Warner_Bros._Pictures,7.1,131356,57,54,3.5,203,110,93,3.5,128013,70000000,39400000,0.562857143,
How_to_Lose_Friends_&_Alienate_People,Robert_B._Weide,-0.186793297,0.020052986,Peter_Straughan,Kelan_Pannell,Janette_Scott,Simon_Pegg,MGM,6.5,52779,35,36,3.1,110,40,70,3.1,48131,28000000,2500000,0.089285714,
Lakeview_Terrace,Neil_LaBute,0.139889589,-0.164969468,David_Loughery,Samuel_L._Jackson,Patrick_Wilson,Kerry_Washington,Screen_Gems,6.1,33565,47,45,3.1,161,73,88,3.1,138106,20000000,39300000,1.965,
10,2008,Roland_Emmerich,0.139889589,0.137533588,Roland_Emmerich,Steven_Strait,Camilla_Belle,Cliff_Curtis,Warner_Bros._Pictures,4.9,87762,34,8,2.9,145,12,133,2.9,409120,105000000,94800000,0.902857143
Little_Ashes,Paul_Morrison,-0.186793297,0.022169616,Philippa_Goslett,Javier_Beltrn,Robert_Pattinson,Matthew_McNulty,Regent_Releasing,6.4,6128,41,24,3,68,16,52,3,79060,2900000,400000,0.137931035,
Quantum_of_Solace,Marc_Forster,0.139889589,0.137533588,Paul_Haggis,Daniel_Craig,Olga_Kurylenko,Mathieu_Amalric,Sony_Pictures,6.7,230889,58,64,3.4,244,157,87,3.4,426991,200000000,168400000,0.842,
